37.956,1736.5663265306,8.387755102,0.4934515306,117.5058823529,13.3255739796,35.034,-4.46328125,0,-0.0546875,0,0.0475,13.5515625,13.0073242188,99.6078431373,66.6666666667,1.568627451,3.4706571712,0,0,29.8039215686,120.01,2906,28.5546875,28.6171875,72.1568627451,210.95,-0.78125,0,35.48,0,52.725,100,89,73,25
37.968,1737.7295918367,8.2653061224,0.4957168367,117.92,13.1438137755,35.1636,-4.46890625,0,-0.0565625,0,0.0499,13.5550078125,13.0082808514,99.6078431373,66.6026410564,1.568627451,3.479242594,0,0,29.8039215686,119.9417391304,2905.0434782609,28.5224184783,28.498314951,72.1568627451,210.8982352941,-0.78125,0,36,0,52.725,100,89,73,25
37.980,1738.8928571429,8.1428571429,0.4979821429,118.3341176471,12.9620535714,35.2932,-4.47453125,0,-0.0584375,0,0.0523,13.558453125,13.0111507494,99.6078431373,66.4105642257,1.568627451,3.5049988624,0,0,29.8039215686,120.3766666667,2906.5882352941,28.7002144608,28.6765625,72.1568627451,210.9956,-0.78125,0,35.96,0,52.725,100,89,73,25
37.993,1740.25,8,0.500625,119.0588235294,12.75,35.52,-4.484375,0,-0.06046875,0,0.0549,13.5621855469,13.0142598055,99.6078431373,65.8823529412,1.568627451,3.5758286006,0,0,29.8039215686,120.8533333333,2907.3529411765,28.8893995098,28.86953125,72.1568627451,211.1438,-0.78125,0,36,0,52.725,100,89,73,25
38.005,1744.87,7.89,0.5027975,119.1968627451,12.70875,35.5656,-4.49375,0,-0.0625,0,0.0575,13.5659179688,13.0190429688,99.6078431373,66.0104041617,1.568627451,3.558657755,0,0,29.8039215686,121.88,2909,29.296875,29.04765625,72.1568627451,211.2806,-0.78125,0,36,0,52.725,100,89,73,25
38.018,1750.33,7.76,0.505365,119.6454901961,12.66,35.7138,-4.52421875,0,-0.0643028846,0,0.0575,13.5659179688,13.0190429688,99.6078431373,65.8823529412,1.568627451,3.5758286006,0,0,29.8039215686,121.77,2908.8235294118,29.2532169118,29.359375,72.1568627451,211.52,-0.78125,0,36,0,52.725,100,89,73,25
38.032,1756.21,7.62,0.50813,120.128627451,12.6075,35.8734,-4.55703125,0,-0.06640625,0,0.0575,13.5659179688,13.0190429688,99.6078431373,65.8823529412,1.658496732,3.5758286006,0,0,29.8039215686,122.2260416667,2916.3333333333,29.619140625,29.5234375,72.1568627451,211.7504,-0.78125,0,36,0,52.725,100,89,73,25
38.043,1761.25,7.5,0.5105,120.7843137255,12.5625,36.09,-4.6015625,0,-0.0680588942,0,0.0575,13.5659179688,13.0190429688,99.6078431373,65.8823529412,1.7483660131,3.5758286006,0,0,29.8039215686,122.5720833333,2923.6666666667,29.94140625,29.82421875,72.1568627451,212.1728,-0.78125,0,36,0,52.725,100,89,73,25
38.056,1770.55,7.5,0.51332,120.953479431,12.504375,36.2694117647,-4.6053921569,0,-0.0703125,0,0.0575,13.5659179688,13.0190429688,99.6078431373,65.8823529412,1.9607843137,3.5758286006,0,0,29.8039215686,123.39,2941,30.703125,30.7265625,72.1568627451,213.44,-0.78125,0,36,0,52.725,100,89,73,25
38.067,1779.075,7.5,0.515905,121.3256439831,12.45109375,36.6641176471,-4.613817402,0,-0.0760522959,0,0.0584183673,13.573828125,13.0218945313,99.6078431373,65.8823529412,1.9444444444,3.5866462334,0,0,29.8039215686,123.3270833333,2939.6666666667,30.64453125,30.48046875,72.1568627451,213.0944,-0.78125,0,36,0,52.725,100,89,73,25
38.081,1789.925,7.5,0.519195,121.7993079585,12.38328125,37.1664705882,-4.6245404412,0,-0.0849808673,0,0.0598469388,13.5861328125,13.031875,99.6078431373,65.8823529412,1.9607843137,3.624507948,0,0,29.8039215686,123.8628,2949.4,30.91875,30.82109375,72.1568627451,213.387,-0.78125,0,36,0,52.725,100,89,73,25
38.093,1800,7.5,0.52225,122.5098039216,12.3203125,37.92,-4.640625,0,-0.0926339286,0,0.0610714286,13.5966796875,13.0404296875,99.6078431373,65.8823529412,1.9607843137,3.7110490099,0,0,29.8039215686,124.3356,2957.8,31.134375,31.04796875,72.0722798923,213.2598,-0.78125,0,36.2156862745,0,52.7721813725,100,89,73,25
38.105,1798.9215686275,7.3921568627,0.5243529412,122.6133333333,12.2630208333,37.9392,-4.6425,0,-0.1015625,0,0.0625,13.608984375,13.0546875,99.6078431373,65.8823529412,1.9607843137,3.6894137444,0,0,29.8039215686,125.36,2976,31.6015625,31.27484375,71.9800076894,213.1326,-0.78125,0,36.4509803922,0,52.8236519608,100,89,73,25
38.117,1797.7450980392,7.2745098039,0.5266470588,123.0274509804,12.2005208333,38.016,-4.65,0,-0.103125,0,0.0695,13.6175976563,13.0584765625,99.6078431373,65.8823529412,1.9607843137,3.7194627242,0,0,29.8039215686,125.2812,2974.6,31.565625,31.671875,71.7647058824,212.91,-0.78125,0,37,0,52.94375,100,89,73,25
38.131,1796.3725490196,7.137254902,0.5293235294,123.5105882353,12.1276041667,38.1056,-4.65875,0,-0.1053125,0,0.0793,13.62965625,13.0717382813,99.6078431373,65.8823529412,1.9607843137,3.7489107245,0,0,29.8039215686,125.7464,2976.48,31.6859375,31.7078737745,71.7800845829,212.8403921569,-0.78125,0,36.9607843137,0,52.9351715686,100,89,73,25
38.143,1795,7,0.532,124.2352941176,12.0546875,38.24,-4.671875,0,-0.1071875,0,0.0877,13.6399921875,13.0831054688,99.6078431373,65.8823529412,1.9607843137,3.8162204393,0,0,29.8039215686,126.1328,2976.96,31.7703125,31.7942708333,71.6846738695,212.6733333333,-0.78125,0,37,0,52.94375,100,89,73,25
38.155,1794.5408163265,6.8979591837,0.5350102041,124.3388235294,11.9223533163,38.2784,-4.67375,0,-0.109375,0,0.0975,13.6520507813,13.1020507813,99.6078431373,65.8823529412,1.9607843137,3.7993930106,0,0,29.8039215686,126.97,2978,31.953125,31.8806678922,71.5886354542,212.5062745098,-0.78125,0,37,0,52.94375,100,89,73,25
38.168,1793.943877551,6.7653061224,0.5389234694,124.7874509804,11.7503188776,38.4448,-4.681875,0,-0.11109375,0,0.0953,13.6520507813,13.1020507813,99.6078431373,65.8431372549,1.9607843137,3.8237326843,0,0,29.8039215686,126.9378,2977.96,31.94609375,32.0390625,71.3725490196,212.2,-0.78125,0,37,0,52.94375,100,89,73,25
38.181,1792.75,6.5,0.54675,125.2360784314,11.40625,38.6112,-4.69,0,-0.113125,0,0.0927,13.6520507813,13.1020507813,99.6078431373,65.7411764706,1.9607843137,3.8432645212,0,0,29.8039215686,127.4188,2983.52,32.140625,32.1009247449,71.3805522209,212.2342857143,-0.78125,0,37,0,52.94375,100,89,73,25
38.194,1792.75,6.5,0.54675,125.9607843137,11.40625,38.88,-4.703125,0,-0.11515625,0,0.0901,13.6520507813,13.1020507813,99.6078431373,65.4901960784,1.9607843137,3.8913428889,0,0,29.8039215686,127.905,2989.5,32.34375,32.3019770408,71.2802768166,212.3457142857,-0.78125,0,37,0,52.94375,100,89,73,25
38.205,1797.81,6.39,0.5494175,126.0664265706,11.3271875,38.9130612245,-4.7055165816,0,-0.1171875,0,0.0875,13.6520507813,13.1020507813,99.6078431373,65.5529411765,1.9607843137,3.879323297,0,0,29.8039215686,128.84,3001,32.734375,32.4720982143,71.1956939639,212.44,-0.78125,0,37,0,52.94375,100,89,73,25
38.218,1803.79,6.26,0.55257,126.5242096839,11.23375,39.0563265306,-4.715880102,0,-0.11546875,0,0.0919,13.6520507813,13.1020507813,99.6078431373,65.4517493272,1.9607843137,3.8942888673,0,0,29.8039215686,128.8026,3000.54,32.71875,32.796875,70.9803921569,212.62,-0.78125,0,37,0,52.94375,100,89,73,25
38.231,1809.77,6.13,0.5557225,126.9819927971,11.1403125,39.1995918367,-4.7262436224,0,-0.1134375,0,0.0971,13.6520507813,13.1020507813,99.6078431373,65.3517877739,2.0433436533,3.9019484112,0,0,29.8039215686,129.2484210526,3006.2631578947,33.0962171053,32.96640625,70.9957708574,212.715,-0.78125,0,37,0,52.94375,100,89,73,25
38.243,1815.75,6,0.558875,127.6862745098,11.046875,39.42,-4.7421875,0,-0.1115625,0,0.1019,13.6520507813,13.1020507813,99.6078431373,65.2595155709,2.1259029928,3.9090187594,0,0,29.8039215686,129.6568421053,3011.5263157895,33.4580592105,33.37328125,70.9803921569,212.943,-0.78125,0,37,0,52.94375,100,89,73,25
38.256,1824.57,5.88,0.561425,127.8554402153,10.979375,39.5964705882,-4.7375919118,0,-0.109375,0,0.1075,13.6520507813,13.1020507813,99.6078431373,65.0980392157,2.3529411765,3.9213918687,0,0,29.8039215686,130.78,3026,34.453125,34.4921875,70.9803921569,213.57,-0.78125,0,37,0,52.94375,100,89,73,25
38.268,1833.39,5.76,0.563975,128.2614379085,10.911875,40.02,-4.7265625,0,-0.1196875,0,0.1625,13.6615253906,13.1049023438,99.6078431373,65.0980392157,2.2979016168,3.9322095015,0,0,29.8039215686,130.5077192982,3022.4912280702,34.2118969298,34.2209375,70.9803921569,213.418,-0.78125,0,37,0,52.94375,100,89,73,25
38.281,1842.945,5.63,0.5667375,128.7012687428,10.83875,40.4788235294,-4.7146139706,0,-0.131875,0,0.2275,13.6727226563,13.1141699219,99.6078431373,65.0980392157,2.3529411765,3.9673668079,0,0,29.8039215686,131.0102325581,3030.4186046512,34.5712209302,34.5990114796,70.9803921569,213.4893877551,-0.78125,0,37,0,52.94375,100,89,73,25
38.293,1852.5,5.5,0.5695,129.4117647059,10.765625,41.22,-4.6953125,0,-0.143125,0,0.2875,13.6830585938,13.1227246094,99.6078431373,65.0980392157,2.3529411765,3.9998197061,0,0,29.8039215686,131.5627906977,3041.023255814,34.8546511628,34.8553890306,70.8203281313,213.2959183673,-0.78125,0,37.2040816327,0,52.94375,100,89,73,25
38.305,1852.885,5.5,0.57291,129.5152941176,10.68828125,41.2698,-4.6896875,0,-0.15625,0,0.3575,13.6951171875,13.1376953125,99.6078431373,65.0980392157,2.3529411765,4.056612278,0,0,29.8039215686,132.76,3064,35.46875,35.5390625,70.6282513005,212.78,-0.78125,0,37.4489795918,0,52.94375,100,89,73,25
38.319,1853.375,5.5,0.57725,129.9984313725,10.58984375,41.5022,-4.6634375,0,-0.15625,0,0.465255102,13.7056640625,13.142578125,99.6078431373,65.0980392157,2.3529411765,4.0642778341,0,0,29.8039215686,132.76,3064,35.46875,35.4108737245,70.1960784314,212.8767346939,-0.78125,0,38,0,52.94375,100,89,73,25
38.331,1854.25,5.5,0.585,130.4125490196,10.4140625,41.7014,-4.6409375,0,-0.15625,0,0.5730102041,13.7162109375,13.154296875,99.6078431373,65.0980392157,2.3529411765,4.0826751687,0,0,29.8039215686,133.216,3067.12,35.646875,35.6271875,70.2120848339,212.7596,-0.78125,0,37.9795918367,0,52.94375,100,89,73,25
38.344,1854.25,5.5,0.585,131.137254902,10.4140625,42.05,-4.6015625,0,-0.15625,0,0.7975,13.7381835938,13.1669921875,99.6078431373,65.0980392157,2.3529411765,4.1317347276,0,0,29.8039215686,133.71,3070.5,35.83984375,35.818125,70.1038062284,212.7154,-0.78125,0,38,0,52.9658088235,100,89,73,25
38.356,1854.4198113208,5.3867924528,0.5883396226,131.2752941176,10.3574587264,42.0708,-4.5921875,0,-0.15625,0,0.7975,13.7381835938,13.185546875,99.6078431373,65.0980392157,2.3529411765,4.1210029491,0,0,29.8039215686,134.66,3077,36.2109375,36.2734375,70.0115340254,212.61,-0.78125,0,38,0,52.9878676471,100,89,73,25
38.368,1854.5896226415,5.2735849057,0.5916792453,131.6894117647,10.3008549528,42.1332,-4.5640625,0,-0.1599264706,0,0.8033823529,13.7415613511,13.1867675781,99.6078431373,65.0588235294,2.3529411765,4.1362420746,0,0,29.8039215686,134.622,3076.74,36.19609375,36.170625,69.8039215686,212.6338,-0.78125,0,38,0,53.0375,100,89,73,25
38.381,1855,5,0.59975,132.1380392157,10.1640625,42.2008,-4.53359375,0,-0.1639093137,0,0.809754902,13.7452205882,13.1899414063,99.6078431373,64.9568627451,2.3529411765,4.1479611767,0,0,29.8039215686,135.1088,3079.64,36.4265625,36.3791360294,69.8193002691,212.6323529412,-0.78125,0,38,0,53.0338235294,100,89,73,25
38.397,1855,5,0.59975,132.862745098,10.1640625,42.31,-4.484375,0,-0.1688112745,0,0.8175980392,13.7497242647,13.1938476563,99.6078431373,64.7058823529,2.3529411765,4.1768081974,0,0,29.8039215686,135.7072,3083.16,36.7140625,36.6609987745,69.8039215686,212.6919607843,-0.78125,0,38,0,53.0375,100,89,73,25
38.406,1859.40625,5,0.60153125,133.0007843137,10.1171875,42.3748,-4.48,0,-0.171875,0,0.8225,13.7525390625,13.1977539063,99.6078431373,64.7607843137,2.3529411765,4.1704979116,0,0,29.8039215686,136.53,3088,37.109375,37.171875,69.8039215686,212.8,-0.78125,0,38,0,53.0375,100,89,73,25
38.417,1864.7916666667,5,0.6037083333,133.3803921569,10.0598958333,42.553,-4.46796875,0,-0.1639030612,0,0.8225,13.7525390625,13.1977539063,99.6078431373,64.7058823529,2.3529411765,4.1768081974,0,0,29.8039215686,136.4552,3087.56,37.0734375,37.0133272059,69.8039215686,212.7664705882,-0.78125,0,38,0,53.0375,100,89,73,25
38.431,1871.6458333333,5,0.6064791667,133.8635294118,9.9869791667,42.7798,-4.45265625,0,-0.1527423469,0,0.8225,13.7525390625,13.1977539063,99.6078431373,64.7058823529,2.4470588235,4.1768081974,0,0,29.8039215686,136.986,3092.56,37.4375,37.31015625,69.8039215686,212.866,-0.78125,0,38,0,53.0375,100,89,73,25
38.443,1878.5,5,0.60925,134.5882352941,9.9140625,43.12,-4.4296875,0,-0.1431760204,0,0.8225,13.7525390625,13.1977539063,99.6078431373,64.7058823529,2.5411764706,4.1768081974,0,0,29.8039215686,137.442,3097.12,37.765625,37.64203125,69.7176470588,213.0244,-0.78125,0,38.22,0,53.0375,100,89,73,25
38.455,1884.6764705882,5,0.6117009804,134.693877551,9.8558517157,43.1928571429,-4.4244260204,0,-0.1328125,0,0.8225,13.7525390625,13.1977539063,99.6078431373,64.7058823529,2.7450980392,4.1768081974,0,0,29.8039215686,138.43,3107,38.4765625,37.97390625,69.6235294118,213.1828,-0.78125,0,38.46,0,53.0375,100,89,73,25
38.469,1893.3235294118,5,0.6151323529,135.1868747499,9.7743566176,43.5328571429,-4.399872449,0,-0.1217329545,0,0.8213181818,13.7627183949,13.2020048254,99.6078431373,64.7058823529,2.7450980392,4.1838785456,0,0,29.8039215686,138.43,3107,38.4765625,38.5546875,69.4117647059,213.46,-0.78125,0,39,0,53.0375,100,89,73,25
38.481,1900.7352941177,5,0.6180735294,135.6094437775,9.7045036765,43.8242857143,-4.3788265306,0,-0.1115056818,0,0.8202272727,13.7721147017,13.2105066636,99.6078431373,64.7058823529,2.7450980392,4.198019242,0,0,29.8039215686,138.9148,3115.4,38.7859375,38.6795343137,69.4196078431,213.5001960784,-0.78125,0,38.98,0,53.0375,100,89,73,25
38.494,1910,5,0.62175,136.3137254902,9.6171875,44.31,-4.34375,0,-0.1004261364,0,0.8190454545,13.7822940341,13.2197169884,99.6078431373,64.7058823529,2.7450980392,4.236906157,0,0,29.8039215686,139.44,3124.5,39.12109375,39.0041360294,69.3176470588,213.6047058824,-0.78125,0,39,0,53.0375,100,89,73,25
38.506,1911.5,4.9,0.623925,136.6520569012,9.5234375,44.46,-4.3399203431,0,-0.0859375,0,0.8175,13.7956054688,13.2338867188,99.6078431373,64.7058823529,2.7450980392,4.2274790261,0,0,29.8039215686,140.45,3142,39.765625,39.3037683824,69.2235294118,213.7011764706,-0.78125,0,39,0,53.0375,100,89,73,25
38.519,1913.45,4.77,0.6267525,137.5317185698,9.4015625,44.85,-4.3299632353,0,-0.0737092391,0,0.8183695652,13.8030952785,13.2388691805,99.6078431373,64.6658663465,2.7450980392,4.2491710468,0,0,29.8039215686,140.45,3142,39.765625,39.828125,69.0196078431,213.87,-0.78125,0,39,0,53.0375,100,89,73,25
38.531,1915.25,4.65,0.6293625,138.3437139562,9.2890625,45.21,-4.3207720588,0,-0.0553668478,0,0.819673913,13.8143299932,13.2508270886,99.6078431373,64.5698279312,2.7450980392,4.2786067821,0,0,29.8039215686,141.1364,3150.16,39.94375,39.890625,69.0274509804,213.8675510204,-0.78125,0,39,0,53.0375,100,89,73,25
38.543,1917.5,4.5,0.632625,139.7647058824,9.1484375,45.84,-4.3046875,0,-0.0370244565,0,0.8209782609,13.8255647079,13.2627849968,99.6078431373,64.3137254902,2.7450980392,4.3571020764,0,0,29.8039215686,141.8228,3158.32,40.121875,40.078125,68.9333333333,213.8602040816,-0.78125,0,39,0,53.0375,99.9019607843,89,73,25
38.555,1918.671875,4.5,0.634875,139.9759903962,9.0854492188,45.8834693878,-4.2955994898,0,-0.015625,0,0.8225,13.838671875,13.2827148438,99.6078431373,64.3777511004,2.7450980392,4.3374782528,0,0,29.8039215686,143.31,3176,40.5078125,40.265625,68.8392156863,213.8528571429,-0.78125,0,39,0,53.0375,99.6666666667,89,73,25
38.568,1920.3645833333,4.5,0.638125,140.8915566226,8.9944661458,46.0718367347,-4.2562181122,0,-0.0121875,0,0.8247,13.8418300781,13.2839355469,99.6078431373,64.2745098039,2.7450980392,4.3571020764,0,0,29.8039215686,143.2528,3175.32,40.49296875,40.59375,68.6274509804,213.84,-0.78125,0,39,0,53.0375,99.4117647059,89,73,25
38.581,1922.0572916667,4.5,0.641375,141.8071228491,8.9034830729,46.2602040816,-4.2168367347,0,-0.008125,0,0.8273,13.8455625,13.287109375,99.6078431373,64.1725490196,2.7450980392,4.3571020764,0,0,29.8039215686,143.7411111111,3179.3333333333,40.6206597222,40.6306818182,68.6352941176,213.8790909091,-0.78125,0,39,0,53.0375,99,89,73,25
38.593,1923.75,4.5,0.644625,143.2156862745,8.8125,46.55,-4.15625,0,-0.004375,0,0.8297,13.8490078125,13.2900390625,99.6078431373,63.9215686275,2.7450980392,4.3571020764,0,0,29.8901960784,144.1722222222,3182.6666666667,40.7335069444,40.7193181818,68.5411764706,213.9729090909,-0.78125,0,39.22,0,53.071875,99,89,73,25
38.605,1930.4433962264,4.5,0.6453514151,143.3510188389,8.7914209906,46.6582352941,-4.1574754902,0,0,0,0.8325,13.8530273438,13.294921875,99.6078431373,63.9843137255,2.7450980392,4.3571020764,0,0,29.9843137255,145.25,3191,41.015625,40.8079545455,68.4470588235,214.0667272727,-0.78125,0,39.46,0,53.109375,99,89,73,25
38.618,1938.3537735849,4.5,0.6462099057,143.7908496732,8.766509434,47.01,-4.1614583333,0,0,0,0.8325,13.8561855469,13.2961186428,99.6078431373,63.9215686275,2.7450980392,4.3585750656,0,0,30.1960784314,145.0703703704,3189.6111111111,40.9686053241,41,68.2352941176,214.27,-0.78125,0,40,0,53.19375,99,89,73,25
38.631,1946.2641509434,4.5,0.6470683962,144.2306805075,8.7415978774,47.3617647059,-4.1654411765,0,0,0,0.8325,13.8599179688,13.299230239,99.6078431373,63.9215686275,2.8132992327,4.3624048375,0,0,30.1882352941,145.6308695652,3196.9130434783,41.2601902174,41,68.2431372549,214.27,-0.78125,0,39.98,0,53.190625,99,89,73,25
38.643,1956,4.5,0.648125,144.9411764706,8.7109375,47.93,-4.171875,0,0,0,0.8325,13.8633632813,13.3021024816,99.6078431373,63.9215686275,2.915601023,4.3659400116,0,0,30.1114955786,146.202173913,3205.7826086957,41.6270380435,41.3791666667,68.2352941176,214.8433333333,-0.78125,0,40,0,53.19375,99,89,73,25
38.655,1960.5531914894,4.414893617,0.6492739362,144.9411764706,8.6643949468,48.0004081633,-4.1594387755,0,0,0,0.8325,13.8673828125,13.3071289063,99.6078431373,63.9215686275,3.137254902,4.3721265663,0,0,30.0192233756,147.44,3225,42.421875,41.7583333333,68.2352941176,215.4166666667,-0.78125,0,40,0,53.19375,99,89,73,25
38.668,1967.9521276596,4.2765957447,0.6511409574,144.9411764706,8.5887632979,48.3055102041,-4.1055484694,0,0,0,0.8281,13.880015625,13.3111547353,99.6078431373,63.9215686275,3.1287297528,4.3770325222,0,0,29.8039215686,147.3923913043,3224.2608695652,42.3913043478,42.421875,68.2352941176,216.42,-0.78125,0,40,0,53.19375,99,89,73,25
38.681,1975.3510638298,4.1382978723,0.6530079787,144.9411764706,8.5131316489,48.6106122449,-4.0516581633,0,0,0,0.8229,13.8949453125,13.3242386798,99.6078431373,63.9215686275,3.137254902,4.3929768788,0,0,29.8193002691,147.8894117647,3232.7647058824,42.6240808824,42.5084252451,68.2352941176,216.5503921569,-0.78125,0,40,0,53.19375,99,89,73,25
38.693,1982.75,4,0.654875,144.9411764706,8.4375,49.08,-3.96875,0,0,0,0.8181,13.9087265625,13.3363161671,99.6078431373,63.9215686275,3.137254902,4.432224526,0,0,29.8039215686,148.3388235294,3240.5294117647,42.8262867647,42.7161458333,68.2352941176,216.8633333333,-0.78125,0,40.2,0,53.19375,99,89,73,25
38.706,1983.77,4,0.657575,145.2795078816,8.39625,49.2388235294,-3.9457720588,0,0,0,0.8125,13.9248046875,13.3564453125,99.6078431373,63.9215686275,3.137254902,4.4236391032,0,0,29.8039215686,149.35,3258,43.28125,42.9411764706,68.2352941176,217.2023529412,-0.78125,0,40.46,0,53.19375,99,89,73,25
38.718,1984.79,4,0.660275,146.091503268,8.355,49.62,-3.890625,0,0,0,0.8085714286,13.9304443359,13.36015625,99.6078431373,63.9215686275,3.137254902,4.430722077,0,0,29.8039215686,149.2750980392,3256.7058823529,43.2475490196,43.3046875,68.2352941176,217.75,-0.78125,0,41,0,53.19375,99,89,73,25
38.731,1985.895,4,0.6632,146.9711649366,8.3103125,50.0329411765,-3.8308823529,0,0,0,0.8039285714,13.937109375,13.3698046875,99.6078431373,63.9215686275,3.137254902,4.4268157096,0,0,29.8039215686,149.9664150943,3265.2641509434,43.4433962264,43.3703762755,68.2352941176,217.7663265306,-0.78125,0,40.96,0,53.19375,99,89,73,25
38.742,1987,4,0.666125,148.3921568627,8.265625,50.7,-3.734375,0,0,0,0.8,13.9427490234,13.37796875,99.6078431373,63.9215686275,3.137254902,4.4235103218,0,0,29.8039215686,150.5828301887,3272.5283018868,43.6055424528,43.5510204082,68.1632653061,217.8112244898,-0.78125,0,41,0,53.19375,99,89,73,25
38.756,1991.26,4.12,0.668465,148.6738695478,8.216875,50.7408163265,-3.7184311224,0,0,0,0.7925,13.953515625,13.3935546875,99.6078431373,63.9215686275,3.137254902,4.4172000361,0,0,29.8039215686,152.32,3293,44.0625,44.109375,68.0512204882,217.95,-0.78125,0,41,0,53.19375,99,89,73,25
38.768,1995.52,4.24,0.670805,149.519007603,8.168125,50.8632653061,-3.6705994898,0,-0.0009084302,0,0.7826162791,13.9551848656,13.3947514553,99.6078431373,63.8831218762,3.137254902,4.4275109605,0,0,29.8039215686,152.0398113208,3289.6981132076,43.9887971698,43.977997449,67.8431372549,217.9173469388,-0.78125,0,41,0,53.19375,99,89,73,25
38.782,2000.49,4.38,0.673535,150.5050020008,8.11125,51.006122449,-3.6147959184,0,-0.0034520349,0,0.7549418605,13.9598587391,13.398102405,99.6078431373,63.7754709727,3.2139812447,4.456381549,0,0,29.8039215686,152.762173913,3294.9565217391,44.3529211957,44.2846875,67.8431372549,218.0364,-0.78125,0,41,0,53.19375,99,89,73,25
