82.597,1807.7282608696,13.7826086957,0.4712880435,112.7658592849,14.5163043478,30.3117647059,-0.5137867647,0,0,0,0.8325148438,1,14.1000976563,99.6078431373,67.8431372549,4.4049247606,3.1027104793,0.0294494629,0,19.2156862745,114.4660465116,2775.0697674419,28.070494186,27.703125,65.4901960784,191.28,0.78125,-4.6875,37,0,36.1,100,83,89,16
82.609,1812.8152173913,13.652173913,0.4728858696,113.1718569781,14.4510869565,30.6129411765,-0.5229779412,0,0,0,0.8325101563,1,14.1000976563,99.6078431373,67.8431372549,3.7960784314,3.0806336778,0.0294494629,0,19.1764705882,114.6726,2788.1,28.11171875,27.7350127551,65.5529411765,190.9665306122,0.78125,-4.578125,37,0,36.1,100,83,89,16
82.622,1818.75,13.5,0.47475,113.8823529412,14.375,31.14,-0.5390625,0,0,0,0.8325050781,1,14.1000976563,99.6078431373,67.8431372549,3.1843137255,3.0199224736,0.0294494629,0,20.1384083045,114.8884,2802.4,28.1421875,27.8386479592,65.1211072664,189.947755102,0.78125,-3.5845588235,37,0,36.0558823529,100,83,89,16
82.634,1821.665,13.61,0.4739525,113.8823529412,14.423125,31.2918367347,-0.5365114796,0,0,0,0.8325,1,14.1000976563,99.6078431373,67.8431372549,1.9607843137,3.0346403413,0.0294494629,0,21.0611303345,115.32,2831,28.203125,28.09375,64.7520184544,187.44,0.78125,-2.4816176471,37,0,36.0117647059,100,83,89,16
82.647,1825.11,13.74,0.47301,113.8823529412,14.48,31.7853061224,-0.5282206633,0,0,0,0.815472973,1,14.1000976563,99.6078431373,67.8431372549,2.0078431373,3.0221649348,0.0294494629,0,23.137254902,115.3034,2829.9,28.20078125,28.0379464286,63.9215686275,187.9885714286,0.78125,0,37,0,35.9125,100,83,89,16
82.659,1828.29,13.86,0.47214,113.8823529412,14.5325,32.2408163265,-0.520567602,0,0,0,0.7984459459,1,14.1000976563,99.6078431373,67.8431372549,1.9607843137,3.0275468417,0.0294494629,0,22.983467897,115.5652459016,2836.7704918033,28.3087858607,28.1619318182,63.9830834295,187.3590909091,0.78125,-0.1838235294,37,0,35.9198529412,100,83,89,16
82.672,1832,14,0.471125,113.8823529412,14.59375,33,-0.5078125,0,0,0,0.78,1,14.1000976563,99.6078431373,67.8431372549,1.9607843137,3.0333772407,0.0294494629,0,23.7535014006,115.8550819672,2843.5901639344,28.4336577869,28.3392045455,63.8335334134,187.1487272727,0.78125,0,37.2244897959,0,35.9125,100,83,89,16
82.709,1833.5,13.5,0.481375,115.6078431373,14.0859375,34.91,-0.5625,0,0,0,0.7275,1,14.1000976563,99.6078431373,67.8431372549,1.9607843137,3.0499714535,0.0294494629,0,25.8823529412,116.68,2863,28.7890625,28.84375,63.5294117647,186.55,0.78125,0,38,0,35.9125,100,83,89,16
82.709,1833.08,13.64,0.478505,114.9176470588,14.228125,34.146,-0.540625,0,0,0,0.7275,1,14.1000976563,99.6078431373,67.8431372549,1.9607843137,3.0499714535,0.0294494629,0,25.8263305322,116.68,2863,28.7890625,28.84375,63.537414966,186.55,0.78125,0,37.9795918367,0,35.9125,100,83,89,16
82.709,1833.08,13.64,0.478505,114.9176470588,14.228125,34.146,-0.540625,0,0,0,0.7275,1,14.1000976563,99.6078431373,67.8431372549,1.9607843137,3.0499714535,0.0294494629,0,25.8263305322,116.68,2863,28.7890625,28.84375,63.537414966,186.55,0.78125,0,37.9795918367,0,35.9125,100,83,89,16
82.722,1833.47,13.51,0.48117,115.3662745098,14.09609375,34.6426,-0.55484375,0,0,0,0.4049074074,1,14.1000976563,99.6078431373,67.8431372549,1.9607843137,3.0557161114,0.0294377944,0,26.5411764706,117.1226190476,2877.2380952381,29.1880580357,29.2274305556,63.5294117647,186.6857777778,0.96875,0,38,0,35.9125,100,83,89,16
82.734,1838.065,13.28,0.48462,115.7803921569,13.93296875,35.118,-0.5625,0,0,0,0.0575,1,14.1000976563,99.6078431373,67.8431372549,1.9607843137,3.0649959434,0.0294189453,0,27.2,118.11,2909,30.078125,30.171875,63.5294117647,187.02,1.15625,0,38,0,35.9125,100,83,89,16
82.746,1843.045,13.04,0.48816,116.1945098039,13.76609375,35.6172,-0.5625,0,-0.034375,0,0.0555,0.99609375,14.0835359534,99.6078431373,67.8431372549,1.9607843137,3.0815535445,0.0294189453,0,28.6274509804,117.9397619048,2903.5238095238,29.9246651786,29.9357638889,63.5294117647,186.9364444444,1.5625,0,38,0,35.9125,100,83,89,16
82.759,1848.44,12.78,0.491995,116.6431372549,13.5853125,36.158,-0.5625,0,-0.0790625,0,0.0529,0.991015625,14.0117685746,99.6078431373,67.8431372549,1.9607843137,3.1533031494,0.0294189453,0,28.5725490196,118.4214893617,2918.3617021277,30.2576462766,30.2737438725,63.5294117647,187.0788235294,1.546875,0,38,0,35.9125,100,83,89,16
82.772,1854.25,12.5,0.496125,117.3333333333,13.390625,36.99,-0.5625,0,-0.12375,0,0.0503,0.9859375,13.9400011958,99.6078431373,67.8431372549,1.9607843137,3.3354367619,0.0294189453,0,28.8156862745,118.9276595745,2933.5744680851,30.5493683511,30.5386029412,63.6235294118,187.2317647059,1.375,0,38,0,35.9125,100,83,89,16
82.784,1857.2075471698,12.3962264151,0.4997830189,117.5058823529,13.2333431604,37.104,-0.5625,0,-0.171875,0,0.0475,0.98046875,13.8295898438,99.6078431373,67.8431372549,1.9607843137,3.2912831589,0.0294189453,0,29.0039215686,119.94,2964,31.1328125,30.7830882353,63.7176470588,187.3729411765,1.1875,0,38,0,35.9125,100,83,89,16
82.797,1860.7028301887,12.2735849057,0.5041061321,117.9545098039,13.0474646226,37.4004,-0.5625,0,-0.1701211735,0,0.0475,0.976303412,13.8036132813,99.6078431373,67.8039215686,1.9607843137,3.3519637008,0.0294189453,0,29.4117647059,119.9010638298,2962.829787234,31.1103723404,31.2109375,63.9215686275,187.62,0.78125,0,38,0,35.9125,100,83,89,16
82.809,1863.929245283,12.1603773585,0.5080966981,118.368627451,12.875884434,37.674,-0.5625,0,-0.1682079082,0,0.0475,0.9717594069,13.7412695313,99.6078431373,67.7098039216,1.9607843137,3.3916283542,0.0294189453,0,29.3960784314,120.3654716981,2970.4339622642,31.359817217,31.3021364796,63.9137254902,187.6795918367,0.796875,0,38,0,35.9125,100,83,89,16
82.822,1868.5,12,0.51375,119.0588235294,12.6328125,38.13,-0.5625,0,-0.1661352041,0,0.0475,0.9668367347,13.6737304688,99.6078431373,67.4509803922,1.9607843137,3.500706151,0.0294189453,0,29.5040369089,120.8683018868,2978.0377358491,31.6280955189,31.5985331633,63.9215686275,187.8732653061,0.78125,0,38,0,35.9125,100,83,89,16
82.834,1869.3333333333,11.8333333333,0.516625,119.231372549,12.5403645833,38.288,-0.5625,0,-0.1640625,0,0.0475,0.9619140625,13.5698242188,99.6078431373,67.5137254902,1.9607843137,3.4742630488,0.0294189453,0,29.5963091119,121.99,2995,32.2265625,32.328125,63.9215686275,188.35,0.78125,0,38,0,35.9125,100,83,89,16
82.846,1870.5833333333,11.5833333333,0.5209375,119.6454901961,12.4016927083,38.6672,-0.5625,0,-0.1640625,0,0.0497,0.958046875,13.550178079,99.6078431373,67.4202229912,1.9607843137,3.5160252388,0.0294189453,0,29.8039215686,121.7966037736,2992.0754716981,32.1233785377,32.1457270408,63.9215686275,188.2308163265,0.78125,0,38,0,35.9125,100,83,89,16
82.859,1871.9375,11.3125,0.525609375,120.0941176471,12.2514648438,39.078,-0.5625,0,-0.1640625,0,0.0523,0.9534765625,13.486328125,99.6078431373,67.3202614379,1.9607843137,3.565812274,0.0294189453,0,29.7885428681,122.2823076923,3000.3846153846,32.3707932692,32.41953125,63.9215686275,188.391,0.78125,0,38,0,35.9125,100,83,89,16
82.871,1873.5,11,0.531,120.7843137255,12.078125,39.71,-0.5625,0,-0.1640625,0,0.0547,0.9492578125,13.4273897059,99.6078431373,67.2279892349,1.9607843137,3.6117695373,0.0294189453,0,29.8039215686,122.7207692308,3008.4615384615,32.5871394231,32.63890625,63.8415366146,188.4894,0.78125,0,38,0,35.8933673469,100,83,89,16
82.884,1874.8775510204,10.8979591837,0.5339846939,120.9568627451,11.9537627551,39.849,-0.5625,0,-0.1640625,0,0.0575,0.9443359375,13.3193359375,99.6078431373,67.0588235294,1.9607843137,3.69602452,0.0294189453,0,29.8039215686,123.89,3030,33.1640625,33.2421875,63.737494998,188.76,0.78125,0,38,0,35.868494898,100,83,89,16
82.897,1876.6683673469,10.7653061224,0.5378647959,121.4054901961,11.7920918367,40.2104,-0.5625,0,-0.1603860294,0,0.0586764706,0.9427274816,13.3115234375,99.6078431373,67.0274509804,1.9607843137,3.69602452,0.0294165039,0,29.8039215686,123.6707692308,3025.9615384615,33.0558894231,33.11421875,63.5294117647,188.7026,0.78125,0,38,0,35.81875,100,83,89,16
82.909,1878.3214285714,10.6428571429,0.5414464286,121.8196078431,11.6428571429,40.544,-0.5625,0,-0.1567095588,0,0.0598529412,0.9411190257,13.2880859375,99.6078431373,66.9333333333,2.0069204152,3.69602452,0.0294091797,0,29.8039215686,124.1758823529,3032.9411764706,33.3249080882,33.37734375,63.537414966,188.896,0.78125,0,38,0,35.8206632653,100,83,89,16
82.922,1880.25,10.5,0.545625,122.5098039216,11.46875,41.1,-0.5625,0,-0.1527267157,0,0.061127451,0.9393765319,13.2626953125,99.6078431373,66.831372549,2.1068819685,3.69602452,0.0294012451,0,29.8039215686,124.7952941176,3039.3137254902,33.6734068627,33.72875,63.6216839677,189.2496,0.78125,0,38.2352941176,0,35.81875,100,83,89,16
82.934,1885.53,10.39,0.5490625,122.6823529412,11.30890625,41.154,-0.5625,0,-0.1484375,0,0.0625,0.9375,13.2216796875,99.6078431373,66.6666666667,2.3529411765,3.69602452,0.0293884277,0,29.8039215686,126.32,3055,34.53125,34.59375,63.7139561707,190.12,0.78125,0,38.4705882353,0,35.81875,100,83,89,16
82.946,1891.29,10.27,0.5528125,123.0964705882,11.13453125,41.2836,-0.5625,0,-0.1564094388,0,0.0645408163,0.9376992985,13.2224121094,99.6078431373,66.6666666667,2.2914263745,3.7059406833,0.0293884277,0,29.8039215686,125.9388235294,3051.0784313726,34.3167892157,34.3775,63.9215686275,189.9024,0.78125,0,39,0,35.81875,100,83,89,16
82.959,1904.25,10,0.56125,123.5450980392,10.7421875,41.424,-0.5625,0,-0.1667729592,0,0.0671938776,0.9379583865,13.2255859375,99.6078431373,66.6666666667,2.3529411765,3.7489107245,0.0293884277,0,29.8039215686,126.5523529412,3059.2156862745,34.6729473039,34.737745098,63.906189927,190.2052941176,0.78125,0,38.9607843137,0,35.81875,100,83,89,16
82.973,1904.25,10,0.56125,124.2352941176,10.7421875,41.64,-0.5625,0,-0.1779336735,0,0.0700510204,0.9382374043,13.2290039063,99.6078431373,66.6666666667,2.3529411765,3.8612939091,0.0293884277,0,29.8039215686,127.2029411765,3071.0196078431,35.0696997549,35.1409313725,63.9215686275,190.4441176471,0.78125,0,39,0,35.81875,100,83,89,16
82.984,1907.275,9.89,0.56499,124.7427912341,10.6528125,41.8282352941,-0.5640318627,0,-0.1875,0,0.0725,0.9384765625,13.2338867188,99.6078431373,66.6666666667,2.3529411765,3.831545419,0.0293884277,0,29.8039215686,127.7141176471,3080.2941176471,35.3814338235,35.4577205882,63.9215686275,190.6317647059,0.78125,0,39,0,35.81875,100,83,89,16
82.996,1910.575,9.77,0.56907,125.9607843137,10.5553125,42.28,-0.5677083333,0,-0.190870098,0,0.081127451,0.9388978248,13.2361288265,99.6078431373,66.6426570628,2.3529411765,3.8741720433,0.0293884277,0,29.8039215686,128.69,3098,35.9765625,36.0625,63.9215686275,190.99,0.78125,0,39,0,35.81875,100,83,89,16
83.009,1914.15,9.64,0.57349,127.2802768166,10.4496875,42.7694117647,-0.5716911765,0,-0.1948529412,0,0.0913235294,0.9393956801,13.2458446269,99.6078431373,66.5386154462,2.3529411765,3.9299772916,0.0293884277,0,29.8039215686,128.9830232558,3100.8837209302,36.081940407,36.151875,63.9215686275,191.0292,0.78125,0,39,0,35.81875,100,83,89,16
83.021,1918,9.5,0.57825,129.4117647059,10.3359375,43.56,-0.578125,0,-0.1985294118,0,0.1007352941,0.939855239,13.254813058,99.6078431373,66.4425770308,2.3529411765,3.9814898284,0.0293884277,0,29.8039215686,129.8620930233,3109.5348837209,36.3980741279,36.42,63.9215686275,191.1468,0.78125,0,39.2,0,35.81875,100,83,89,16
83.035,1921.7777777778,9.3888888889,0.5817222222,129.5878351341,10.2230902778,43.7151020408,-0.5805165816,0,-0.203125,0,0.1125,0.9404296875,13.2705078125,99.6078431373,66.2745098039,2.3529411765,4.0716367679,0.0293884277,0,29.8039215686,131.84,3129,37.109375,37.1796875,63.9215686275,191.48,0.78125,0,39.48,0,35.81875,100,83,89,16
83.046,1925.2407407407,9.287037037,0.5849050926,129.975190076,10.1196469907,44.0563265306,-0.5857780612,0,-0.2079081633,0,0.1533163265,0.9410275829,13.2734375,99.6078431373,66.2431372549,2.3529411765,4.0800504823,0.0293884277,0,29.8039215686,131.6934883721,3127.5581395349,37.0566860465,36.97859375,63.9215686275,191.3918,0.78125,0,40,0,35.81875,100,83,89,16
83.059,1929.3333333333,9.1666666667,0.5886666667,130.4329731893,9.9973958333,44.4595918367,-0.5919961735,0,-0.2141262755,0,0.206377551,0.9418048469,13.2829589844,99.6078431373,66.1411764706,2.4392156863,4.1073950539,0.0293884277,0,29.8039215686,132.379,3134.28,37.51328125,37.3278125,63.9215686275,191.5416,0.78125,0,39.96,0,35.81875,100,83,89,16
83.072,1935,9,0.593875,131.137254902,9.828125,45.08,-0.6015625,0,-0.2203443878,0,0.2594387755,0.942582111,13.2924804688,99.6078431373,65.8823529412,2.5411764706,4.1768081974,0.0293884277,0,29.8039215686,133.016,3140.52,37.990625,37.80921875,63.9215686275,191.7418,0.78125,0,40,0,35.81875,100,83,89,16
83.084,1939.1847826087,8.9239130435,0.597013587,131.3098039216,9.7639266304,45.118,-0.603125,0,-0.2265625,0,0.3125,0.943359375,13.3071289063,99.6078431373,65.9450980392,2.7450980392,4.1599807687,0.0293884277,0,29.8039215686,134.29,3153,38.9453125,38.25359375,63.9215686275,191.9266,0.78125,0,40,0,35.81875,100,83,89,16
83.096,1946.3586956522,8.7934782609,0.6023940217,131.7239215686,9.6538722826,45.2092,-0.606875,0,-0.2128125,0,0.3697,0.9435742188,13.3081054688,99.6078431373,65.8509803922,2.7294117647,4.1840199525,0.0293859863,0,29.8039215686,134.192,3152.04,38.871875,39.03125,63.9215686275,192.25,0.78125,0,40,0,35.81875,100,83,89,16
83.109,1962.5,8.5,0.6145,132.1725490196,9.40625,45.308,-0.6109375,0,-0.1965625,0,0.4373,0.943828125,13.3112792969,99.6078431373,65.7490196078,2.7450980392,4.2074581568,0.0293780518,0,29.8039215686,134.7828,3158.28,39.26328125,39.1485969388,63.9215686275,192.3487755102,0.78125,0,40,0,35.81875,100,83,89,16
83.123,1962.5,8.5,0.6145,132.862745098,9.40625,45.46,-0.6171875,0,-0.1790625,0,0.5101,0.9441015625,13.3146972656,99.6078431373,65.4901960784,2.7450980392,4.2669551369,0.0293579102,0,29.8039215686,135.41,3165,39.66796875,39.5593112245,64.0235294118,192.6944897959,0.78125,0,40,0,35.891875,100,82.8979591837,89,16
83.134,1966.25,8.4,0.6173,133.0114942529,9.3,45.6401724138,-0.6279633621,0,-0.1640625,0,0.5725,0.9443359375,13.3193359375,99.6078431373,65.5529411765,2.7450980392,4.2525316266,0.029362793,0,29.8039215686,136.53,3177,40.390625,40.46875,64.1098039216,193.46,0.78125,0,40,0,35.95375,100,82.6734693878,89,16
83.147,1970.6818181818,8.2818181818,0.6206090909,133.3982420554,9.1744318182,46.1086206897,-0.6559806034,0,-0.1352163462,0,0.6186538462,0.9450120192,13.3241708793,99.6078431373,65.4901960784,2.7450980392,4.2772660613,0.0293579102,0,29.8039215686,136.4852,3176.52,40.36171875,40.2633928571,64.3137254902,193.2871428571,0.78125,0,40,0,36.1,100,82,89,16
83.159,1974.7727272727,8.1727272727,0.6236636364,133.755240027,9.0585227273,46.5410344828,-0.6818426724,0,-0.1063701923,0,0.6648076923,0.945688101,13.3357747396,99.6078431373,65.4901960784,2.7450980392,4.30201228,0.0293579102,0,29.8039215686,137.0348214286,3187.0178571429,40.6361607143,40.5905330882,64.3058823529,193.4933333333,0.78125,0,40,0,36.094375,100,82.1632653061,89,16
83.172,1981.25,8,0.6285,134.5882352941,8.875,47.55,-0.7421875,0,-0.0390625,0,0.7725,0.947265625,13.3483455882,99.6078431373,65.4901960784,2.7450980392,4.3288206836,0.0293579102,0,29.8039215686,137.6314285714,3198.8571428571,40.9263392857,40.9071691176,64.2196078431,193.58,0.96875,0,40.24,0,36.1,100,82,89,16
83.187,1983.1576086957,7.902173913,0.6315570652,134.5882352941,8.7481317935,47.55,-0.7421875,0,-0.0390625,0,0.7725,0.947265625,13.3686523438,99.6078431373,65.4901960784,2.7450980392,4.3721265663,0.0293579102,0,29.8039215686,139.1,3228,41.640625,41.7109375,64.1019607843,193.8,1.203125,0,40.54,0,36.1,100,82,89,16
83.196,1985.0652173913,7.8043478261,0.6346141304,135.6974789916,8.621263587,47.8821428571,-0.7405133929,0,-0.0318877551,0,0.7789285714,0.9476243622,13.3701464844,99.6078431373,65.4666666667,2.7450980392,4.3712250969,0.0282977295,0,29.8039215686,138.7328571429,3220.7142857143,41.4620535714,41.4917279412,63.9215686275,193.74,1.5625,0,41,0,36.1,100,82,89,16
83.209,1987.8206521739,7.6630434783,0.6390298913,137.299719888,8.4380095109,48.3619047619,-0.7380952381,0,-0.0215242347,0,0.7882142857,0.9481425383,13.3766210938,99.6078431373,65.3647058824,2.7868168544,4.3673187295,0.0237036133,0,29.8039215686,139.4734042553,3230.9787234043,41.8110039894,41.8410395408,63.9294117647,193.8146938776,1.546875,0,40.98,0,36.1,100,82,89,16
83.222,1991,7.5,0.644125,139.7647058824,8.2265625,49.1,-0.734375,0,-0.0111607143,0,0.7975,0.9486607143,13.3830957031,99.6078431373,65.262745098,2.8952857739,4.3634123622,0.0191094971,0,29.8039215686,140.4442553191,3238.7234042553,42.2539893617,42.2638711735,63.9215686275,193.8624489796,1.5625,0,41,0,36.1,100,82,89,16
83.234,1994.0092592593,7.5,0.6463935185,139.937254902,8.2236689815,49.2,-0.73046875,0,0,0,0.8075,0.94921875,13.3935546875,99.6078431373,65.0980392157,3.137254902,4.3571020764,0.0116882324,0,29.8039215686,142.61,3256,43.2421875,43.3046875,63.9215686275,193.98,1.5625,0,41,0,36.1,100,82,89,16
83.247,1997.9212962963,7.5,0.6493425926,140.3858823529,8.2199074074,49.46,-0.7203125,0,-0.0017538265,0,0.8075,0.9494379783,13.3945511798,99.6078431373,65.0340136054,3.1038798498,4.3681404771,0.0116882324,0,29.8039215686,142.3112765957,3253.6170212766,43.1058843085,43.0770089286,63.9215686275,193.9542857143,1.5625,0,41,0,36.1,100,82,89,16
83.259,2001.5324074074,7.5,0.6520648148,140.8,8.2164351852,49.7,-0.7109375,0,-0.0036670918,0,0.8075,0.9496771365,13.3975406569,99.6078431373,64.8419367747,3.137254902,4.4012556794,0.0116882324,0,29.8039215686,143.0148,3260.16,43.3421875,43.3596643519,63.9215686275,193.9948148148,1.5625,0,41,0,36.1,100,82,89,16
83.271,2007.25,7.5,0.656375,141.4901960784,8.2109375,50.1,-0.6953125,0,-0.0055803571,0,0.8075,0.9499162946,13.4005301339,99.6078431373,64.649859944,3.137254902,4.4343708817,0.0116882324,0,29.8039215686,143.622,3266.4,43.4921875,43.4916087963,63.7647058824,194.0303703704,1.5625,0,41,0,36.1,100,82,89,16
83.284,2009.3166666667,7.5,0.6579083333,141.662745098,8.2130208333,50.286,-0.6890625,0,-0.0078125,0,0.8075,0.9501953125,13.4057617188,99.6078431373,64.3137254902,3.137254902,4.4923224857,0.0116882324,0,29.8039215686,145.14,3282,43.8671875,43.6345486111,63.5607843137,194.0688888889,1.5625,0,41,0,36.1,100,82,89,16
83.296,2013.45,7.5,0.660975,142.0768627451,8.2171875,50.7324,-0.6740625,0,-0.01296875,0,0.8108,0.950625,13.4077929688,99.6078431373,64.3137254902,3.137254902,4.4995342408,0.0116784668,0,29.8039215686,144.887,3279.4,43.8046875,43.8984375,63.137254902,194.14,1.5625,0,41,0,36.1,100,82,89,16
83.309,2022.75,7.5,0.667875,142.5254901961,8.2265625,51.216,-0.6578125,0,-0.0190625,0,0.8147,0.9511328125,13.4143945313,99.6078431373,64.3137254902,3.137254902,4.5229724451,0.0116467285,0,29.8039215686,145.7493617021,3289.3191489362,44.0799534574,43.9253656915,63.168627451,194.1446808511,1.5625,0,41,0,36.1,100,82,89,16
83.323,2022.75,7.5,0.667875,143.2156862745,8.2265625,51.96,-0.6328125,0,-0.025625,0,0.8189,0.9516796875,13.4215039063,99.6078431373,64.3137254902,3.137254902,4.5824694252,0.0115661621,0,29.8039215686,146.8157446809,3302.1276595745,44.452293883,44.3023603723,63.0412164866,194.210212766,1.5625,0,41,0,36.1,100,82,89,16
83.334,2026.325,7.5,0.67068,143.7333333333,8.2128125,52.09,-0.628125,0,-0.03125,0,0.8225,0.9521484375,13.4311523438,99.6078431373,64.3137254902,3.137254902,4.5680459148,0.0115856934,0,29.8039215686,148.72,3325,45.1171875,44.5985704787,62.9531812725,194.2617021277,1.5625,0,41,0,36.1,100,82,89,16
83.347,2030.55,7.5,0.673995,145.0792156863,8.1965625,52.428,-0.6159375,0,-0.0294117647,0,0.8201470588,0.9521484375,13.4311523438,99.6078431373,64.2752787389,3.137254902,4.5868883928,0.0115661621,0,29.8039215686,148.6438297872,3324.085106383,45.0905917553,45.1640625,62.7450980392,194.36,1.5625,0,41,0,36.1,100,82,89,16
83.359,2034.45,7.5,0.677055,146.3215686275,8.1815625,52.74,-0.6046875,0,-0.0275735294,0,0.8177941176,0.9521484375,13.4311523438,99.6078431373,64.1830065359,3.2235294118,4.5974939151,0.0115661621,0,29.8039215686,149.2832,3328.3,45.409375,45.2715625,62.7531012405,194.404,1.5625,0,41,0,36.1,100,82,89,16
83.372,2039,7.5,0.680625,148.3921568627,8.1640625,53.26,-0.5859375,0,-0.0255821078,0,0.815245098,0.9521484375,13.4311523438,99.6078431373,64.0830449827,3.3254901961,4.6089832309,0.0115661621,0,29.8961937716,149.9488,3332.2,45.7546875,45.6209375,62.7450980392,194.547,1.5625,0,41.2352941176,0,36.1220588235,100,82,89,16
83.384,2041.475,7.5,0.684475,148.5647058824,8.133125,53.375,-0.578125,0,-0.0234375,0,0.8125,0.9521484375,13.4311523438,99.6078431373,63.9215686275,3.5294117647,4.6275428949,0.0115661621,0,29.9884659746,151.28,3340,46.4453125,45.9434375,62.7450980392,194.679,1.5625,0,41.4705882353,0,36.1441176471,100,82,89,16
83.397,2044.4,7.5,0.689025,149.0133333333,8.0965625,53.674,-0.5578125,0,-0.0234375,0,0.8091326531,0.9521484375,13.4311523438,99.6078431373,63.8895558223,3.5215686275,4.6349018288,0.0115561972,0,30.1960784314,151.2288,3339.7,46.41875,46.5078125,62.7450980392,194.91,1.5625,0,42,0,36.19375,100,82,89,16
